date,title,artist,rank,peakPos,lastPos,isNew,weeks
2025-08-16,Count Your Blessings,$uicideboy$,90,90,0,True,1
2025-08-16,"Oh, What A Wretched Man I Am!",$uicideboy$,91,91,0,True,1
2025-08-16,Typa,GloRilla,92,42,93,False,8
2025-08-16,Whim Whamiee,PLUTO & YKNIECE,93,51,90,False,16
2025-08-16,Tu Sancho,Fuerza Regida,94,65,100,False,8
2025-08-16,12 To 12,sombr,95,95,0,True,1
2025-08-16,Park,Tyler Hubbard,96,84,84,False,2
2025-08-16,A Lot More Free,Max McNown,97,97,0,True,1
2025-08-16,Country Song Came On,Luke Bryan,98,98,0,True,1
2025-08-16,Somebody,Latto,99,99,0,True,1
2025-08-16,Now And At The Hour Of Our Death..,$uicideboy$ X BONES,100,100,0,True,1
2025-08-23,Ordinary,Alex Warren,1,1,2,False,27
2025-08-23,Golden,"HUNTR/X: EJAE, Audrey Nuna & REI AMI",2,1,1,False,8
2025-08-23,What I Want,Morgan Wallen Featuring Tate McRae,3,1,4,False,13
2025-08-23,Your Idol,"Saja Boys: Andrew Choi, Neckwav, Danny Chung, Kevin Woo & samUIL Lee",4,4,8,False,8
2025-08-23,Love Me Not,Ravyn Lenae,5,5,6,False,20
2025-08-23,Daisies,Justin Bieber,6,2,5,False,5
2025-08-23,Lose Control,Teddy Swims,7,1,9,False,104
2025-08-23,Just In Case,Morgan Wallen,8,2,7,False,21
2025-08-23,A Bar Song (Tipsy),Shaboozey,9,1,10,False,70
2025-08-23,Soda Pop,"Saja Boys: Andrew Choi, Neckwav, Danny Chung, Kevin Woo & samUIL Lee",10,10,14,False,7
2025-08-23,I'm The Problem,Morgan Wallen,11,2,11,False,28
2025-08-23,Die With A Smile,Lady Gaga & Bruno Mars,12,1,12,False,52
2025-08-23,Good News,Shaboozey,13,13,15,False,38
2025-08-23,How It's Done,"HUNTR/X: EJAE, Audrey Nuna & REI AMI",14,14,19,False,7
2025-08-23,Manchild,Sabrina Carpenter,15,1,16,False,10
2025-08-23,The Subway,Chappell Roan,16,3,3,False,2
2025-08-23,Mutt,Leon Thomas,17,12,20,False,28
2025-08-23,Pink Pony Club,Chappell Roan,18,4,17,False,61
2025-08-23,Luther,Kendrick Lamar & SZA,19,1,13,False,38
2025-08-23,Beautiful Things,Benson Boone,20,2,18,False,81
2025-08-23,I Had Some Help,Post Malone Featuring Morgan Wallen,21,1,21,False,66
2025-08-23,I Got Better,Morgan Wallen,22,7,23,False,13
2025-08-23,Birds Of A Feather,Billie Eilish,23,2,22,False,65
2025-08-23,What It Sounds Like,"HUNTR/X: EJAE, Audrey Nuna & REI AMI",24,24,25,False,7
2025-08-23,Free,Rumi & JINU: EJAE & Andrew Choi,25,25,27,False,7
2025-08-23,Takedown,"HUNTR/X: EJAE, Audrey Nuna & REI AMI",26,26,29,False,7
2025-08-23,Yukon,Justin Bieber,27,17,32,False,5
2025-08-23,Mystical Magical,Benson Boone,28,17,24,False,16
2025-08-23,Sorry I'm Here For Someone Else,Benson Boone,29,19,26,False,24
2025-08-23,Undressed,sombr,30,25,28,False,19
2025-08-23,Backup Plan,Bailey Zimmerman & Luke Combs,31,31,37,False,15
2025-08-23,Back To Friends,sombr,32,30,30,False,20
2025-08-23,It Depends,Chris Brown Featuring Bryson Tiller,33,33,34,False,3
2025-08-23,All The Way,BigXthaPlug Featuring Bailey Zimmerman,34,4,31,False,19
2025-08-23,After All The Bars Are Closed,Thomas Rhett,35,35,38,False,16
2025-08-23,Blue Strips,Jessie Murph,36,15,35,False,18
2025-08-23,30 For 30,SZA With Kendrick Lamar,37,10,36,False,34
2025-08-23,Burning Blue,Mariah The Scientist,38,25,33,False,15
2025-08-23,Happen To Me,Russell Dickerson,39,39,45,False,17
2025-08-23,Worst Way,Riley Green,40,20,41,False,31
2025-08-23,APT.,ROSE & Bruno Mars,41,3,43,False,43
2025-08-23,Folded,Kehlani,42,42,46,False,9
2025-08-23,What Did I Miss?,Drake,43,2,40,False,6
2025-08-23,Love Somebody,Morgan Wallen,44,1,44,False,43
2025-08-23,Nokia,Drake,45,2,42,False,26
2025-08-23,Just Say Dat,Gunna,46,46,0,True,1
2025-08-23,Back In The Saddle,Luke Combs,47,38,47,False,3
2025-08-23,Miami,Morgan Wallen Featuring Lil Wayne & Rick Ross,48,21,39,False,6
2025-08-23,Hell At Night,BigXthaPlug Featuring Ella Langley,49,49,0,True,1
2025-08-23,Better Me For You (Brown Eyes),Max McNown,50,50,51,False,9
2025-08-23,Bottle Rockets,Scotty McCreery & Hootie & The Blowfish,51,51,55,False,8
2025-08-23,20 Cigarettes,Morgan Wallen,52,20,50,False,13
2025-08-23,Sugar On My Tongue,"Tyler, The Creator",53,41,70,False,4
2025-08-23,6 Months Later,Megan Moroney,54,30,53,False,8
2025-08-23,No Broke Boys,Disco Lines & Tinashe,55,55,67,False,5
2025-08-23,Wildflower,Billie Eilish,56,17,56,False,61
2025-08-23,Amen,Shaboozey & Jelly Roll,57,56,61,False,16
2025-08-23,Eternity,Alex Warren,58,16,49,False,4
2025-08-23,Outside,Cardi B,59,10,57,False,8
2025-08-23,Takedown,"JEONGYEON, JIHYO & CHAEYOUNG Of TWICE",60,60,66,False,6
2025-08-23,Your Way's Better,Forrest Frank,61,61,68,False,17
2025-08-23,Strategy,Twice,62,62,69,False,4
2025-08-23,I Ain't Coming Back,Morgan Wallen Featuring Post Malone,63,8,60,False,17
2025-08-23,House Again,Hudson Westbrook,64,64,64,False,17
2025-08-23,Shake It To The Max (Fly),"MOLIY, Silent Addy, Skillibeng & Shenseea",65,44,59,False,13
2025-08-23,Just Keep Watching,Tate McRae,66,33,65,False,11
2025-08-23,Which One,Drake & Central Cee,67,23,48,False,3
2025-08-23,Forever Be Mine,Gunna Featuring Wizkid,68,68,0,True,1
2025-08-23,Fix What You Didn't Break,Nate Smith,69,52,52,False,20
2025-08-23,Sakpase,Gunna,70,70,0,True,1
2025-08-23,Bar None,Jordan Davis,71,71,73,False,6
2025-08-23,At My Purest,Gunna Featuring Offset,72,72,0,True,1
2025-08-23,So Far So Fake,Pierce the Veil,73,73,88,False,2
2025-08-23,Jump,BLACKPINK,74,28,63,False,5
2025-08-23,Party 4 U,Charli xcx,75,55,71,False,17
2025-08-23,Gabriela,KATSEYE,76,76,0,False,4
2025-08-23,Superman,Morgan Wallen,77,8,72,False,14
2025-08-23,Ring Ring Ring,"Tyler, The Creator",78,44,58,False,4
2025-08-23,Cliche,MGK,79,62,0,False,5
2025-08-23,Let That Sink In,Gunna,80,80,0,True,1
2025-08-23,Bowery,Zach Bryan Featuring Kings of Leon,81,81,0,True,1
2025-08-23,Somewhere Over Laredo,Lainey Wilson,82,81,81,False,6
2025-08-23,Marlboro Rojo,Fuerza Regida,83,64,85,False,13
2025-08-23,Revolving Door,Tate McRae,84,22,84,False,18
2025-08-23,Don't Mind If I Do,Riley Green Featuring Ella Langley,85,74,74,False,2
2025-08-23,Lost,Bailey Zimmerman & The Kid Laroi,86,86,0,True,1
2025-08-23,gp,Gunna,87,87,0,True,1
2025-08-23,Rather Lie,Playboi Carti & The Weeknd,88,4,80,False,22
2025-08-23,Nice To Meet You,Myles Smith,89,82,83,False,10
2025-08-23,EOO,Bad Bunny,90,24,86,False,30
2025-08-23,Frecuencia,Dareyes de La Sierra,91,82,82,False,4
2025-08-23,Sparks,Coldplay,92,79,79,False,5
2025-08-23,Country Song Came On,Luke Bryan,93,93,98,False,2
2025-08-23,wgft,Gunna Featuring Burna Boy,94,94,0,True,1
2025-08-23,Napoleon,$uicideboy$,95,54,54,False,2
2025-08-23,Hard Fought Hallelujah,Brandon Lake X Jelly Roll,96,40,87,False,26
2025-08-23,TN,Morgan Wallen,97,31,76,False,13
2025-08-23,Went Legit,G Herbo,98,81,89,False,6
2025-08-23,Many Nights,Gunna,99,99,0,True,1
2025-08-23,Typa,GloRilla,100,42,92,False,9
2025-08-30,Golden,"HUNTR/X: EJAE, Audrey Nuna & REI AMI",1,1,2,False,9
2025-08-30,Ordinary,Alex Warren,2,1,1,False,28
2025-08-30,What I Want,Morgan Wallen Featuring Tate McRae,3,1,3,False,14
2025-08-30,Your Idol,"Saja Boys: Andrew Choi, Neckwav, Danny Chung, Kevin Woo & samUIL Lee",4,4,4,False,9
2025-08-30,Soda Pop,"Saja Boys: Andrew Choi, Neckwav, Danny Chung, Kevin Woo & samUIL Lee",5,5,10,False,8
2025-08-30,Love Me Not,Ravyn Lenae,6,5,5,False,21
2025-08-30,Lose Control,Teddy Swims,7,1,7,False,105
2025-08-30,Daisies,Justin Bieber,8,2,6,False,6
2025-08-30,Just In Case,Morgan Wallen,9,2,8,False,22
2025-08-30,How It's Done,"HUNTR/X: EJAE, Audrey Nuna & REI AMI",10,10,14,False,8
2025-08-30,Die With A Smile,Lady Gaga & Bruno Mars,11,1,12,False,53
2025-08-30,Good News,Shaboozey,12,12,13,False,39
2025-08-30,A Bar Song (Tipsy),Shaboozey,13,1,9,False,71
2025-08-30,Manchild,Sabrina Carpenter,14,1,15,False,11
2025-08-30,Mutt,Leon Thomas,15,12,17,False,29
2025-08-30,I'm The Problem,Morgan Wallen,16,2,11,False,29
2025-08-30,Beautiful Things,Benson Boone,17,2,20,False,82
2025-08-30,Pink Pony Club,Chappell Roan,18,4,18,False,62
2025-08-30,I Got Better,Morgan Wallen,19,7,22,False,14
2025-08-30,What It Sounds Like,"HUNTR/X: EJAE, Audrey Nuna & REI AMI",20,20,24,False,8
2025-08-30,Luther,Kendrick Lamar & SZA,21,1,19,False,39
2025-08-30,Birds Of A Feather,Billie Eilish,22,2,23,False,66
2025-08-30,Free,Rumi & JINU: EJAE & Andrew Choi,23,23,25,False,8
2025-08-30,I Had Some Help,Post Malone Featuring Morgan Wallen,24,1,21,False,67
2025-08-30,Takedown,"HUNTR/X: EJAE, Audrey Nuna & REI AMI",25,25,26,False,8
2025-08-30,Sorry I'm Here For Someone Else,Benson Boone,26,19,29,False,25
2025-08-30,Undressed,sombr,27,25,30,False,20
2025-08-30,The Subway,Chappell Roan,28,3,16,False,3
2025-08-30,Yukon,Justin Bieber,29,17,27,False,6
2025-08-30,Mystical Magical,Benson Boone,30,17,28,False,17
2025-08-30,Back To Friends,sombr,31,30,32,False,21
2025-08-30,It Depends,Chris Brown Featuring Bryson Tiller,32,32,33,False,4
2025-08-30,All The Way,BigXthaPlug Featuring Bailey Zimmerman,33,4,34,False,20
2025-08-30,Backup Plan,Bailey Zimmerman & Luke Combs,34,31,31,False,16
2025-08-30,Folded,Kehlani,35,35,42,False,10
2025-08-30,Burning Blue,Mariah The Scientist,36,25,38,False,16
2025-08-30,Blue Strips,Jessie Murph,37,15,36,False,19
2025-08-30,30 For 30,SZA With Kendrick Lamar,38,10,37,False,35
2025-08-30,After All The Bars Are Closed,Thomas Rhett,39,35,35,False,17
2025-08-30,Happen To Me,Russell Dickerson,40,39,39,False,18
2025-08-30,Worst Way,Riley Green,41,20,40,False,32
2025-08-30,APT.,ROSE & Bruno Mars,42,3,41,False,44
2025-08-30,Bar None,Jordan Davis,43,43,71,False,7
2025-08-30,Love Somebody,Morgan Wallen,44,1,44,False,44
2025-08-30,What Did I Miss?,Drake,45,2,43,False,7
2025-08-30,Nokia,Drake,46,2,45,False,27
2025-08-30,Back In The Saddle,Luke Combs,47,38,47,False,4
2025-08-30,Bottle Rockets,Scotty McCreery & Hootie & The Blowfish,48,48,51,False,9
2025-08-30,Sugar On My Tongue,"Tyler, The Creator",49,41,53,False,5
2025-08-30,No Broke Boys,Disco Lines & Tinashe,50,50,55,False,6
2025-08-30,6 Months Later,Megan Moroney,51,30,54,False,9
2025-08-30,Miami,Morgan Wallen Featuring Lil Wayne & Rick Ross,52,21,48,False,7
2025-08-30,Takedown,"JEONGYEON, JIHYO & CHAEYOUNG Of TWICE",53,53,60,False,7
2025-08-30,Somewhere Over Laredo,Lainey Wilson,54,54,82,False,7
2025-08-30,20 Cigarettes,Morgan Wallen,55,20,52,False,14
2025-08-30,House Again,Hudson Westbrook,56,56,64,False,18
2025-08-30,Strategy,Twice,57,57,62,False,5
2025-08-30,Amen,Shaboozey & Jelly Roll,58,56,57,False,17
2025-08-30,Wildflower,Billie Eilish,59,17,56,False,62
2025-08-30,Outside,Cardi B,60,10,59,False,9
2025-08-30,Hell At Night,BigXthaPlug Featuring Ella Langley,61,49,49,False,2
2025-08-30,Your Way's Better,Forrest Frank,62,61,61,False,18
2025-08-30,Just Keep Watching,Tate McRae,63,33,66,False,12
2025-08-30,So Far So Fake,Pierce the Veil,64,64,73,False,3
2025-08-30,Shake It To The Max (Fly),"MOLIY, Silent Addy, Skillibeng & Shenseea",65,44,65,False,14
2025-08-30,Eternity,Alex Warren,66,16,58,False,5
2025-08-30,I Ain't Coming Back,Morgan Wallen Featuring Post Malone,67,8,63,False,18
2025-08-30,Better Me For You (Brown Eyes),Max McNown,68,50,50,False,10
2025-08-30,Marlboro Rojo,Fuerza Regida,69,64,83,False,14
2025-08-30,Imaginary Playerz,Cardi B,70,70,0,True,1
2025-08-30,Party 4 U,Charli xcx,71,55,75,False,18
2025-08-30,Gabriela,KATSEYE,72,72,76,False,5
2025-08-30,Which One,Drake & Central Cee,73,23,67,False,4
2025-08-30,Jump,BLACKPINK,74,28,74,False,6
2025-08-30,Superman,Morgan Wallen,75,8,77,False,15
2025-08-30,Rather Lie,Playboi Carti & The Weeknd,76,4,88,False,23
2025-08-30,Last One To Know,Gavin Adcock,77,77,0,True,1
2025-08-30,Don't Mind If I Do,Riley Green Featuring Ella Langley,78,74,85,False,3
2025-08-30,Revolving Door,Tate McRae,79,22,84,False,19
2025-08-30,Nice To Meet You,Myles Smith,80,80,89,False,11
2025-08-30,Sparks,Coldplay,81,79,92,False,6
2025-08-30,Went Legit,G Herbo,82,81,98,False,7
2025-08-30,Frecuencia,Dareyes de La Sierra,83,82,91,False,5
2025-08-30,Hard Fought Hallelujah,Brandon Lake X Jelly Roll,84,40,96,False,27
2025-08-30,Ring Ring Ring,"Tyler, The Creator",85,44,78,False,5
2025-08-30,Heart Of Stone,Jelly Roll,86,86,0,True,1
2025-08-30,TN,Morgan Wallen,87,31,97,False,14
2025-08-30,Typa,GloRilla,88,42,100,False,10
2025-08-30,Just Say Dat,Gunna,89,46,46,False,2
2025-08-30,Cliche,MGK,90,62,79,False,6
2025-08-30,Let Down,Radiohead,91,91,0,True,1
2025-08-30,Tu Sancho,Fuerza Regida,92,65,0,False,9
2025-08-30,wgft,Gunna Featuring Burna Boy,93,93,94,False,2
2025-08-30,Bloodline,Alex Warren With Jelly Roll,94,32,0,False,12
2025-08-30,Is It A Crime,Mariah The Scientist & Kali Uchis,95,62,0,False,2
2025-08-30,Forever Be Mine,Gunna Featuring Wizkid,96,68,68,False,2
2025-08-30,Somebody,Latto,97,97,0,False,2
2025-08-30,What Kinda Man,Parker McCollum,98,98,0,True,1
2025-08-30,Country Song Came On,Luke Bryan,99,93,93,False,3
2025-08-30,Napoleon,$uicideboy$,100,54,95,False,3
2025-09-06,Golden,"HUNTR/X: EJAE, Audrey Nuna & REI AMI",1,1,1,False,10
2025-09-06,Ordinary,Alex Warren,2,1,2,False,29
2025-09-06,What I Want,Morgan Wallen Featuring Tate McRae,3,1,3,False,15
2025-09-06,Your Idol,"Saja Boys: Andrew Choi, Neckwav, Danny Chung, Kevin Woo & samUIL Lee",4,4,4,False,10
2025-09-06,Soda Pop,"Saja Boys: Andrew Choi, Neckwav, Danny Chung, Kevin Woo & samUIL Lee",5,5,5,False,9
2025-09-06,Love Me Not,Ravyn Lenae,6,5,6,False,22
2025-09-06,Manchild,Sabrina Carpenter,7,1,14,False,12
2025-09-06,Lose Control,Teddy Swims,8,1,7,False,106
2025-09-06,How It's Done,"HUNTR/X: EJAE, Audrey Nuna & REI AMI",9,9,10,False,9
2025-09-06,Die With A Smile,Lady Gaga & Bruno Mars,10,1,11,False,54
2025-09-06,Daisies,Justin Bieber,11,2,8,False,7
2025-09-06,Just In Case,Morgan Wallen,12,2,9,False,23
2025-09-06,A Bar Song (Tipsy),Shaboozey,13,1,13,False,72
2025-09-06,Good News,Shaboozey,14,12,12,False,40
2025-09-06,Mutt,Leon Thomas,15,12,15,False,30
2025-09-06,I'm The Problem,Morgan Wallen,16,2,16,False,30
2025-09-06,Beautiful Things,Benson Boone,17,2,17,False,83
2025-09-06,I Got Better,Morgan Wallen,18,7,19,False,15
2025-09-06,What It Sounds Like,"HUNTR/X: EJAE, Audrey Nuna & REI AMI",19,19,20,False,9
2025-09-06,Pink Pony Club,Chappell Roan,20,4,18,False,63
2025-09-06,Takedown,"HUNTR/X: EJAE, Audrey Nuna & REI AMI",21,21,25,False,9
2025-09-06,All The Way,BigXthaPlug Featuring Bailey Zimmerman,22,4,33,False,21
2025-09-06,Free,Rumi & JINU: EJAE & Andrew Choi,23,23,23,False,9
2025-09-06,Undressed,sombr,24,24,27,False,21
2025-09-06,Birds Of A Feather,Billie Eilish,25,2,22,False,67
2025-09-06,Luther,Kendrick Lamar & SZA,26,1,21,False,40
2025-09-06,Mystical Magical,Benson Boone,27,17,30,False,18
2025-09-06,Jealous Type,Doja Cat,28,28,0,True,1
2025-09-06,Burning Blue,Mariah The Scientist,29,25,36,False,17
2025-09-06,Backup Plan,Bailey Zimmerman & Luke Combs,30,30,34,False,17
2025-09-06,Back To Friends,sombr,31,30,31,False,22
2025-09-06,Sorry I'm Here For Someone Else,Benson Boone,32,19,26,False,26
2025-09-06,Yukon,Justin Bieber,33,17,29,False,7
2025-09-06,It Depends,Chris Brown Featuring Bryson Tiller,34,32,32,False,5
2025-09-06,Hell At Night,BigXthaPlug Featuring Ella Langley,35,35,61,False,3
2025-09-06,The Subway,Chappell Roan,36,3,28,False,4
2025-09-06,Folded,Kehlani,37,35,35,False,11
2025-09-06,Happen To Me,Russell Dickerson,38,38,40,False,19
2025-09-06,Blue Strips,Jessie Murph,39,15,37,False,20
2025-09-06,Worst Way,Riley Green,40,20,41,False,33
2025-09-06,30 For 30,SZA With Kendrick Lamar,41,10,38,False,36
2025-09-06,After All The Bars Are Closed,Thomas Rhett,42,35,39,False,18
2025-09-06,APT.,ROSE & Bruno Mars,43,3,42,False,45
2025-09-06,Bar None,Jordan Davis,44,43,43,False,8
2025-09-06,No Broke Boys,Disco Lines & Tinashe,45,45,50,False,7
2025-09-06,Love Somebody,Morgan Wallen,46,1,44,False,45
2025-09-06,Bottle Rockets,Scotty McCreery & Hootie & The Blowfish,47,47,48,False,10
2025-09-06,What Did I Miss?,Drake,48,2,45,False,8
2025-09-06,Back In The Saddle,Luke Combs,49,38,47,False,5
2025-09-06,Takedown,"JEONGYEON, JIHYO & CHAEYOUNG Of TWICE",50,50,53,False,8
2025-09-06,Strategy,Twice,51,51,57,False,6
2025-09-06,Ceremony,Stray Kids,52,52,0,True,1
2025-09-06,Sugar On My Tongue,"Tyler, The Creator",53,41,49,False,6
2025-09-06,Somewhere Over Laredo,Lainey Wilson,54,54,54,False,8
2025-09-06,6 Months Later,Megan Moroney,55,30,51,False,10
2025-09-06,House Again,Hudson Westbrook,56,56,56,False,19
2025-09-06,Wildflower,Billie Eilish,57,17,59,False,63
2025-09-06,20 Cigarettes,Morgan Wallen,58,20,55,False,15
2025-09-06,Is It A Crime,Mariah The Scientist & Kali Uchis,59,59,95,False,3
2025-09-06,12 To 12,sombr,60,60,0,False,2
2025-09-06,Box Me Up,BigXthaPlug Featuring Jelly Roll,61,61,0,True,1
2025-09-06,Amen,Shaboozey & Jelly Roll,62,56,58,False,18
2025-09-06,Gabriela,KATSEYE,63,63,72,False,6
2025-09-06,Your Way's Better,Forrest Frank,64,61,62,False,19
2025-09-06,Miami,Morgan Wallen Featuring Lil Wayne & Rick Ross,65,21,52,False,8
2025-09-06,Just Keep Watching,Tate McRae,66,33,63,False,13
2025-09-06,Better Me For You (Brown Eyes),Max McNown,67,50,68,False,11
2025-09-06,Party 4 U,Charli xcx,68,55,71,False,19
2025-09-06,Don't Mind If I Do,Riley Green Featuring Ella Langley,69,69,78,False,4
2025-09-06,Marlboro Rojo,Fuerza Regida,70,64,69,False,15
2025-09-06,Revolving Door,Tate McRae,71,22,79,False,20
2025-09-06,Shake It To The Max (Fly),"MOLIY, Silent Addy, Skillibeng & Shenseea",72,44,65,False,15
2025-09-06,Different Species,Offset & Gunna,73,73,0,True,1
2025-09-06,Outside,Cardi B,74,10,60,False,10
2025-09-06,I Ain't Coming Back,Morgan Wallen Featuring Post Malone,75,8,67,False,19
2025-09-06,Nice To Meet You,Myles Smith,76,76,80,False,12
2025-09-06,Sparks,Coldplay,77,77,81,False,7
2025-09-06,Jump,BLACKPINK,78,28,74,False,7
2025-09-06,So Far So Fake,Pierce the Veil,79,64,64,False,4
2025-09-06,Superman,Morgan Wallen,80,8,75,False,16
2025-09-06,wgft,Gunna Featuring Burna Boy,81,81,93,False,3
2025-09-06,Man I Need,Olivia Dean,82,82,0,True,1
2025-09-06,Eternity,Alex Warren,83,16,66,False,6
2025-09-06,Which One,Drake & Central Cee,84,23,73,False,5
2025-09-06,Last One To Know,Gavin Adcock,85,77,77,False,2
2025-09-06,Heart Of Stone,Jelly Roll,86,86,86,False,2
2025-09-06,Went Legit,G Herbo,87,81,82,False,8
2025-09-06,Sacrifice,Mariah The Scientist,88,88,0,True,1
2025-09-06,Frecuencia,Dareyes de La Sierra,89,82,83,False,6
2025-09-06,Typa,GloRilla,90,42,88,False,11
2025-09-06,Lover Girl,Laufey,91,91,0,True,1
2025-09-06,Holy Water,Marshmello x Jelly Roll,92,92,0,True,1
2025-09-06,Let Down,Radiohead,93,91,91,False,2
2025-09-06,Somebody,Latto,94,94,97,False,3
2025-09-06,TN,Morgan Wallen,95,31,87,False,15
2025-09-06,Ring Ring Ring,"Tyler, The Creator",96,44,85,False,6
2025-09-06,Bloodline,Alex Warren With Jelly Roll,97,32,94,False,13
2025-09-06,Gnarly,KATSEYE,98,90,0,False,6
2025-09-06,Tu Sancho,Fuerza Regida,99,65,92,False,10
2025-09-06,What Kinda Man,Parker McCollum,100,98,98,False,2
2025-09-13,Golden,"HUNTR/X: EJAE, Audrey Nuna & REI AMI",1,1,1,False,11
2025-09-13,Ordinary,Alex Warren,2,1,2,False,30
2025-09-13,Tears,Sabrina Carpenter,3,3,0,True,1
2025-09-13,Manchild,Sabrina Carpenter,4,1,7,False,13
2025-09-13,Your Idol,"Saja Boys: Andrew Choi, Neckwav, Danny Chung, Kevin Woo & samUIL Lee",5,4,4,False,11
2025-09-13,Soda Pop,"Saja Boys: Andrew Choi, Neckwav, Danny Chung, Kevin Woo & samUIL Lee",6,5,5,False,10
2025-09-13,What I Want,Morgan Wallen Featuring Tate McRae,7,1,3,False,16
2025-09-13,Love Me Not,Ravyn Lenae,8,5,6,False,23
2025-09-13,How It's Done,"HUNTR/X: EJAE, Audrey Nuna & REI AMI",9,9,9,False,10
2025-09-13,Lose Control,Teddy Swims,10,1,8,False,107
2025-09-13,Daisies,Justin Bieber,11,2,11,False,8
2025-09-13,Nobody's Son,Sabrina Carpenter,12,12,0,True,1
2025-09-13,I Got Better,Morgan Wallen,13,7,18,False,16
2025-09-13,Die With A Smile,Lady Gaga & Bruno Mars,14,1,10,False,55
2025-09-13,My Man On Willpower,Sabrina Carpenter,15,15,0,True,1
2025-09-13,A Bar Song (Tipsy),Shaboozey,16,1,13,False,73
2025-09-13,When Did You Get Hot?,Sabrina Carpenter,17,17,0,True,1
2025-09-13,Good News,Shaboozey,18,12,14,False,41
2025-09-13,Just In Case,Morgan Wallen,19,2,12,False,24
2025-09-13,Sugar Talking,Sabrina Carpenter,20,20,0,True,1
2025-09-13,Mutt,Leon Thomas,21,12,15,False,31
2025-09-13,What It Sounds Like,"HUNTR/X: EJAE, Audrey Nuna & REI AMI",22,19,19,False,10
2025-09-13,Beautiful Things,Benson Boone,23,2,17,False,84
2025-09-13,Go Go Juice,Sabrina Carpenter,24,24,0,True,1
2025-09-13,Pink Pony Club,Chappell Roan,25,4,20,False,64
2025-09-13,I'm The Problem,Morgan Wallen,26,2,16,False,31
2025-09-13,House Tour,Sabrina Carpenter,27,27,0,True,1
2025-09-13,Undressed,sombr,28,24,24,False,22
2025-09-13,Takedown,"HUNTR/X: EJAE, Audrey Nuna & REI AMI",29,21,21,False,10
2025-09-13,Never Getting Laid,Sabrina Carpenter,30,30,0,True,1
2025-09-13,We Almost Broke Up Again Last Night,Sabrina Carpenter,31,31,0,True,1
2025-09-13,Free,Rumi & JINU: EJAE & Andrew Choi,32,23,23,False,10
2025-09-13,Goodbye,Sabrina Carpenter,33,33,0,True,1
2025-09-13,Luther,Kendrick Lamar & SZA,34,1,26,False,41
2025-09-13,All The Way,BigXthaPlug Featuring Bailey Zimmerman,35,4,22,False,22
2025-09-13,Mystical Magical,Benson Boone,36,17,27,False,19
2025-09-13,Back To Friends,sombr,37,30,31,False,23
2025-09-13,Backup Plan,Bailey Zimmerman & Luke Combs,38,30,30,False,18
2025-09-13,Don't Worry I'll Make You Worry,Sabrina Carpenter,39,39,0,True,1
2025-09-13,Sorry I'm Here For Someone Else,Benson Boone,40,19,32,False,27
2025-09-13,Yukon,Justin Bieber,41,17,33,False,8
2025-09-13,Burning Blue,Mariah The Scientist,42,25,29,False,18
2025-09-13,It Depends,Chris Brown Featuring Bryson Tiller,43,32,34,False,6
2025-09-13,Folded,Kehlani,44,35,37,False,12
2025-09-13,Happen To Me,Russell Dickerson,45,38,38,False,20
2025-09-13,Worst Way,Riley Green,46,20,40,False,34
2025-09-13,Blue Strips,Jessie Murph,47,15,39,False,21
2025-09-13,Hell At Night,BigXthaPlug Featuring Ella Langley,48,35,35,False,4
2025-09-13,Jealous Type,Doja Cat,49,28,28,False,2
2025-09-13,The Subway,Chappell Roan,50,3,36,False,5
2025-09-13,No Broke Boys,Disco Lines & Tinashe,51,45,45,False,8
